"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1465","RT @deray: And here is the dashcam footage, showing #WalterScott running away from the officer. http://t.co/gO1Umaobdp",FALSE,0,NA,2015-04-10 01:30:34,FALSE,NA,"586340462383906816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CrazedBigBroFan",149,TRUE,FALSE,NA,NA
"1466","RT @OutFrontCNN: #WalterScott shooting: Without the video would these cases ever been investigated? http://t.co/kDG8ZCcEg2 @CNN http://t.co…",FALSE,0,NA,2015-04-10 01:30:34,FALSE,NA,"586340461490614273",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for  Android</a>","SCVNGoddess",27,TRUE,FALSE,NA,NA
"1467","Thank you @TIME for your new cover story about #WalterScott This was needed! #blacklivesmatter",FALSE,2,NA,2015-04-10 01:30:34,FALSE,NA,"586340461045882881",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","leighlovettpr",0,FALSE,FALSE,NA,NA
"1468","RT @Delo_Taylor: ""He charged at me.""

""He reached into his waistband.""

""He went for my gun.""

""I feared for my life.""

#WalterScott http:/…",FALSE,0,NA,2015-04-10 01:30:33,FALSE,NA,"586340459238322176",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","brandonshorter",3897,TRUE,FALSE,NA,NA
"1469","RT @ShaunKing: 3 hours after #WalterScott was shot in his back in SC, an Illinois officer shot Justus Howell twice in his back. http://t.co…",FALSE,0,NA,2015-04-10 01:30:33,FALSE,NA,"586340456746749953",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pastorsandhya",3637,TRUE,FALSE,NA,NA
"1470","#WalterScott I'm so sorry we were not in time to save your life. We have to press Black people. Press!!!!",FALSE,0,NA,2015-04-10 01:30:32,FALSE,NA,"586340454960128001",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","YagirlSlimShady",0,FALSE,FALSE,NA,NA
"1471","RT @Blavity: [BREAKING] Walter Scott Dash Cam Footage posted http://t.co/alG8K84LZ6 #walterscott http://t.co/JvSpIj6WzR",FALSE,0,NA,2015-04-10 01:30:32,FALSE,NA,"586340451721949185",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LooshyLu",4,TRUE,FALSE,NA,NA
"1472","RT @JesseBenn: I've seen people say if #WalterScott didn't run he'd still be alive. This is wrong. If #MichaelSlager didn't murder him he'd…",FALSE,0,NA,2015-04-10 01:30:31,FALSE,NA,"586340448559501314",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","daankvibes",635,TRUE,FALSE,NA,NA
"1473","RT @blackrepublican: Estúpido &gt; Rep. Jim Clyburn Blames Conservatives for #WalterScott Shooting http://t.co/gV26hLdNBF #tcot #BlackTwitter …",FALSE,0,NA,2015-04-10 01:30:30,FALSE,NA,"586340444021379072",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","freegalt",8,TRUE,FALSE,NA,NA
"1474","RT @HillaryClinton: Praying for #WalterScott's family. Heartbreaking &amp; too familiar. We can do better - rebuild trust, reform justice syste…",FALSE,0,NA,2015-04-10 01:30:30,FALSE,NA,"586340443970998272",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","unemployedfatty",4383,TRUE,FALSE,NA,NA
"1475","RT @Lilly_Works: Witness Feidin Santanta meets #WalterScott's family during emotional reunion http://t.co/P8LgtRYsic via @blackvoices http:…",FALSE,0,NA,2015-04-10 01:30:29,FALSE,NA,"586340439743143937",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","drlillianboone",168,TRUE,FALSE,NA,NA
"1476","RT @mboughtonPC: #WalterScott protest at the Crosstown slows traffic http://t.co/YqfiNu4Wf5 #chsnews http://t.co/jmUNep9hGi",FALSE,0,NA,2015-04-10 01:30:27,FALSE,NA,"586340432193396736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","QuintinOnCamera",4,TRUE,FALSE,NA,NA
"1477","@JesseBenn @DrewAllOutBlitz For just a minute, imagine #WalterScott was your father. Or brother. Husband. Son. Practice a little empathy.",FALSE,5,"JesseBenn",2015-04-10 01:30:27,FALSE,"586340021608648704","586340431656390657","293945315","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RavMABAY",0,FALSE,FALSE,NA,NA
"1478","@TheRealTwaun Calling Everyone To Declare #Change!! Please! We Have To Stop @cnnsitroom @breakingnews  #WalterScott  https://t.co/ypCCDqA2pP",FALSE,0,"TheRealTwaun",2015-04-10 01:30:27,FALSE,NA,"586340431522181120","58304367","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GermanottaHugo",0,FALSE,FALSE,NA,NA
"1479","RT @CantSayItOnTV: Im sorry but #OfficerSlager Mom doesn't get to say he's a good man if she won't watch the video of his heinous act! #Wal…",FALSE,0,NA,2015-04-10 01:30:26,FALSE,NA,"586340430154838017",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ZRODWN",4,TRUE,FALSE,NA,NA
"1480","RT @JesseBenn: I've seen people say if #WalterScott didn't run he'd still be alive. This is wrong. If #MichaelSlager didn't murder him he'd…",FALSE,0,NA,2015-04-10 01:30:26,FALSE,NA,"586340430112886785",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NedStanley",635,TRUE,FALSE,NA,NA
"1481","RT @Bipartisanism: Remember. You don't have to be black to feel outraged. #WalterScott http://t.co/SQepsZe8Q8",FALSE,0,NA,2015-04-10 01:30:26,FALSE,NA,"586340427122536448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PWM62",220,TRUE,FALSE,NA,NA
"1482","RT @ACLU: Stopped by the police? #KnowYourRights.
https://t.co/MLlZj8xS9b #WalterScott #blacklivesmatter http://t.co/rIWe97R07u",FALSE,0,NA,2015-04-10 01:30:23,FALSE,NA,"586340417458737152",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","StopNuclearWar",112,TRUE,FALSE,NA,NA
"1483","RT @Bipartisanism: They kill our daddies then make fun of us for being fatherless. 
#WalterScott http://t.co/oFtjWoBV0a",FALSE,0,NA,2015-04-10 01:30:22,FALSE,NA,"586340410919886850",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","theuncouth",261,TRUE,FALSE,NA,NA
"1484","RT @iJesseWilliams: .@Indiegogo: Remove ALL Michael Slager fundraisers from your platform immediately http://t.co/9MmSlsVwLx  via @colorofc…",FALSE,0,NA,2015-04-10 01:30:22,FALSE,NA,"586340410911498240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","birdsofpaper",298,TRUE,FALSE,NA,NA
"1485","RT @deray: GoFundMe rejected the campaign to support Officer Slager. #WalterScott http://t.co/nzJ9hUXWSb",FALSE,0,NA,2015-04-10 01:30:19,FALSE,NA,"586340399242969088",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ishtarmuz",2734,TRUE,FALSE,NA,NA
"1486","RT @Bipartisanism: Fired 76 rounds. killed 12, wounded 58. armed with 3 weapons. apprehended ALIVE. #WalterScott http://t.co/mFAirNaC2p",FALSE,0,NA,2015-04-10 01:30:18,FALSE,NA,"586340393383362561",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MedusasWeave",255,TRUE,FALSE,NA,NA
"1487","RT @Sttbs73: Rand Paul can't mention the #WalterScott shooting. His supporters side with the cop. #maddow",FALSE,0,NA,2015-04-10 01:30:16,FALSE,NA,"586340387981131776",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AZ107",10,TRUE,FALSE,NA,NA
"1488","RT @Bipartisanism: American police shootings by race:
#WalterScott http://t.co/JpdBuwanPy",FALSE,0,NA,2015-04-10 01:30:16,FALSE,NA,"586340385456320512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SamGriot",75,TRUE,FALSE,NA,NA
"1489","Authorities release dash cam video before #WalterScott police shooting; full video: http://t.co/cSi2iDkbkx http://t.co/P6dzR1hTtA",FALSE,2,NA,2015-04-10 01:30:14,FALSE,NA,"586340378464227328",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","CNNSitRoom",8,FALSE,FALSE,NA,NA
"1490","RT @Bipartisanism: Remember. You don't have to be black to feel outraged. #WalterScott http://t.co/SQepsZe8Q8",FALSE,0,NA,2015-04-10 01:30:14,FALSE,NA,"586340376782311424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KingJulian_3",220,TRUE,FALSE,NA,NA
"1491","RT @WeNeedFeminlsm: Unarmed. Back turned. Still killed.

Don't let anyone not see this tonight.

#WalterScott #BlackLivesMatter http://t.co…",FALSE,0,NA,2015-04-10 01:30:13,FALSE,NA,"586340374861385728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CourtneyGoldmon",2403,TRUE,FALSE,NA,NA
"1492","RT @EdExamines: @thepoliticalcat @OnlyTruthReign He was acting alone. Didn't call 4 back up until he'd shot #WalterScott &amp; handcuffed him.",FALSE,0,NA,2015-04-10 01:30:13,FALSE,NA,"586340373540155392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AquilinaDan",2,TRUE,FALSE,NA,NA
"1493","RT @Breaking3zero: Vidéo de caméra de la voiture policier pendant l’arrestation de #WalterScott. Délit de fuite http://t.co/fk6cmHTVdj http…",FALSE,0,NA,2015-04-10 01:30:12,FALSE,NA,"586340368448380928",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","maslarelou",18,TRUE,FALSE,NA,NA
"1494","Instant Karma! (We All Shine On) John Lennon &amp; Yoko Ono &amp; The Plastic Ono Band #InMemoriam #WalterScott #KnowJustice http://t.co/NZI2Sd7Wfh",FALSE,0,NA,2015-04-10 01:30:11,FALSE,NA,"586340367668273152",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","salanfann",0,FALSE,FALSE,NA,NA
"1495","RT @elielcruz: ~@CNN PLEASE tell me what the hell does #WalterScott child support $ have ANYTHING to do with his murder. http://t.co/9fCEOn…",FALSE,0,NA,2015-04-10 01:30:11,FALSE,NA,"586340367244496896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RamboTracyB",53,TRUE,FALSE,NA,NA
"1496","RT @taelor_gray: Just spoke with my grandfather about the #WalterScott situation. He grew up in S. Carolina in the 40s and 50s.",FALSE,0,NA,2015-04-10 01:30:10,FALSE,NA,"586340360252710912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sfleming777",2,TRUE,FALSE,NA,NA
"1497","RT @ShaunKing: 3 hours after #WalterScott was shot in his back in SC, an Illinois officer shot Justus Howell twice in his back. http://t.co…",FALSE,0,NA,2015-04-10 01:30:09,FALSE,NA,"586340359216726016",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ModerNdayFuGs_",3637,TRUE,FALSE,NA,NA
"1498","RT @Bipartisanism: So @wolfblitzer you don't know if #WalterScott had insurance or a driver license?! Huh? 
Who gives a shit? This coverage…",FALSE,0,NA,2015-04-10 01:30:08,FALSE,NA,"586340352124125184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PWM62",34,TRUE,FALSE,NA,NA
"1499","Until the color of a man's skin is of no more significance than the color of his eyes... War. #BobMarley #WalterScott #maddow",FALSE,4,NA,2015-04-10 01:30:08,FALSE,NA,"586340351146885123",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GeorgetteESQ",2,FALSE,FALSE,NA,NA
"1500","» http://t.co/45JyUeVVPb Walter Scott #WalterScott Walter Scott was a father figure to Ole Miss player 704 http://t.co/YXjoCEFt6E",FALSE,1,NA,2015-04-10 01:30:07,FALSE,NA,"586340349171392512",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","smitharyy",16,FALSE,FALSE,NA,NA
"1501","If you see the video of #WalterScott and you ask 'why did he run' instead of 'why did the officer shoot,' you are the entire problem. (1)",FALSE,1,NA,2015-04-10 01:29:58,FALSE,NA,"586340310252462080",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","unemployedfatty",1,FALSE,FALSE,NA,NA
"1502","RT @lexoh: If you haven't seen the #WalterScott video showing a blatant set-up by SC police office, watch. Now. http://t.co/rQtv1nF1qV via …",FALSE,0,NA,2015-04-10 01:29:57,FALSE,NA,"586340307479871489",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ChrysantheTan",2,TRUE,FALSE,NA,NA
"1503","@Kristyannasmom it's like you're saying, we don't know truth yet, but #walterscott is to blame. I don't understand that.",FALSE,0,"LarainaMichelle",2015-04-10 01:29:57,FALSE,"586339376562581504","586340307391873024","817642531","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LarainaMichelle",0,FALSE,FALSE,NA,NA
"1504","RT @ShaunKing: Here it is. The video of #WalterScott being executed by Officer Michael Slager. http://t.co/j48Y7niiIQ cc @deray http://t.co…",FALSE,0,NA,2015-04-10 01:29:55,FALSE,NA,"586340299565334528",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Greeenguy111",1488,TRUE,FALSE,NA,NA
"1505","RT @SZ: Polizeigewalt in den USA: Todesschützen von #WalterScott wurde zuvor bereits exzessive Gewalt vorgeworfen. http://t.co/aTXg5sglKy",FALSE,0,NA,2015-04-10 01:29:54,FALSE,NA,"586340292963405825",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SchneiderLuisa",10,TRUE,FALSE,NA,NA
"1506","RT @deray: the right to remain silent. american policing. #WalterScott http://t.co/dfbiX6Y01G",FALSE,0,NA,2015-04-10 01:29:52,FALSE,NA,"586340287317958656",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","personunknown",474,TRUE,FALSE,NA,NA
"1507","RT @Lilly_Works: Witness Feidin Santanta meets #WalterScott's family during emotional reunion http://t.co/P8LgtRYsic via @blackvoices http:…",FALSE,0,NA,2015-04-10 01:29:52,FALSE,NA,"586340285547962369",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ThomasAHester2",168,TRUE,FALSE,NA,NA
"1508","RT @ShaunKing: 3 hours after #WalterScott was shot in his back in SC, an Illinois officer shot Justus Howell twice in his back. http://t.co…",FALSE,0,NA,2015-04-10 01:29:50,FALSE,NA,"586340278090489857",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jhamporjpolo",3637,TRUE,FALSE,NA,NA
"1509","RT @Dee_Summers: If the #MichaelBrown 's execution was caught on camera Darren Wilson would have been charged w/murder!
#WalterScott 
#madd…",FALSE,0,NA,2015-04-10 01:29:50,FALSE,NA,"586340276609794049",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DaleF3",7,TRUE,FALSE,NA,NA
"1510","RT @Bipartisanism: BREAKING:
Officer who murdered #WalterScott has been placed in general population out of protective custody. Enjoy! http…",FALSE,0,NA,2015-04-10 01:29:49,FALSE,NA,"586340274399502336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Leaders2Legends",864,TRUE,FALSE,NA,NA
"1511","RT @Delo_Taylor: ""He charged at me.""

""He reached into his waistband.""

""He went for my gun.""

""I feared for my life.""

#WalterScott http:/…",FALSE,0,NA,2015-04-10 01:29:48,FALSE,NA,"586340270431584256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","misscornelia_",3897,TRUE,FALSE,NA,NA
"1512","RT @SavageComedy: Unarmed. Back turned. Still killed.

Don't let anyone not see this tonight.

#WalterScott http://t.co/PkUONbnC52",FALSE,0,NA,2015-04-10 01:29:48,FALSE,NA,"586340268615589888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kellen_powers",2119,TRUE,FALSE,NA,NA
"1513","RT @deray: Second officer in #WalterScott video sued over alleged attack on handcuffed man http://t.co/8hWOCkaJV2 http://t.co/bxcUrPGJXm",FALSE,0,NA,2015-04-10 01:29:46,FALSE,NA,"586340262756098048",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","krisfromfl",187,TRUE,FALSE,NA,NA
"1514","RT @blackrepublican: Estúpido &gt; Rep. Jim Clyburn Blames Conservatives for #WalterScott Shooting http://t.co/gV26hLdNBF #tcot #BlackTwitter …",FALSE,0,NA,2015-04-10 01:29:46,FALSE,NA,"586340259794817026",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","jack_tragic",8,TRUE,FALSE,NA,NA
"1515","RT @Lilly_Works: Witness Feidin Santanta meets #WalterScott's family during emotional reunion http://t.co/P8LgtRYsic via @blackvoices http:…",FALSE,0,NA,2015-04-10 01:29:45,FALSE,NA,"586340257513222144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stillshoutin",168,TRUE,FALSE,NA,NA
"1516","RT @GrnEyedMandy: Good cops should be visibly, vocally  and loudly condemning the murder of #WalterScott by bad cop. 

Their silence is dea…",FALSE,0,NA,2015-04-10 01:29:45,FALSE,NA,"586340256741490688",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Search4facts",426,TRUE,FALSE,NA,NA
"1517","RT @Ziggy_Daddy: If armed white cops feel threatened by unarmed black men, imagine how unarmed black men feel about armed white cops. #Walt…",FALSE,0,NA,2015-04-10 01:29:45,FALSE,NA,"586340256342904832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xONLY_KINGSx",4432,TRUE,FALSE,NA,NA
"1518","RT @tmtweetz: Can't imagine the impact of the shooting video on the Scott family. Played ad nauseam. They're who I think about when I see i…",FALSE,0,NA,2015-04-10 01:29:44,FALSE,NA,"586340252358434816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LpN117",2,TRUE,FALSE,NA,NA
"1519","RT @Ziggy_Daddy: If armed white cops feel threatened by unarmed black men, imagine how unarmed black men feel about armed white cops. #Walt…",FALSE,0,NA,2015-04-10 01:29:43,FALSE,NA,"586340249543946240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Cosa_Rica",4432,TRUE,FALSE,NA,NA
"1520","RT @JesseBenn: I've seen people say if #WalterScott didn't run he'd still be alive. This is wrong. If #MichaelSlager didn't murder him he'd…",FALSE,0,NA,2015-04-10 01:29:43,FALSE,NA,"586340247564333057",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","heybabeitscass",635,TRUE,FALSE,NA,NA
"1521","RT @dechristopher: It's true that the cop never would've been charged without a video, or without a movement that has disrupted the status …",FALSE,0,NA,2015-04-10 01:29:42,FALSE,NA,"586340243214704640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thepellareport",40,TRUE,FALSE,NA,NA
"1522","RT @JesseBenn: I've seen people say if #WalterScott didn't run he'd still be alive. This is wrong. If #MichaelSlager didn't murder him he'd…",FALSE,0,NA,2015-04-10 01:29:42,FALSE,NA,"586340243156119553",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","Noveydub",635,TRUE,FALSE,NA,NA
"1523","RT @Lilly_Works: Witness Feidin Santanta meets #WalterScott's family during emotional reunion http://t.co/P8LgtRYsic via @blackvoices http:…",FALSE,0,NA,2015-04-10 01:29:41,FALSE,NA,"586340241830739968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jerellj18",168,TRUE,FALSE,NA,NA
"1524","RT @Bipartisanism: American police shootings by race:
#WalterScott http://t.co/JpdBuwanPy",FALSE,0,NA,2015-04-10 01:29:41,FALSE,NA,"586340238164824064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kikimixedwilson",75,TRUE,FALSE,NA,NA
"1525","RT @MbasuCNN: The message: Enough. Take charge of your lives, protest leaders say in #NorthCharleston. #WalterScott http://t.co/yeFdlNORN6",FALSE,0,NA,2015-04-10 01:29:40,FALSE,NA,"586340236176842752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SophiaLamar1",16,TRUE,FALSE,NA,NA
"1526","America is disgusting and filled with ignorance! #BlackLivesMatter #WalterScott",FALSE,0,NA,2015-04-10 01:29:40,FALSE,NA,"586340234398343168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","__euphoriaaa_",0,FALSE,FALSE,NA,NA
"1527","RT @CoryT_Wilson: The similarities in these pics make me sick.They show no remorse.They don't try 2 save them. #WalterScott #MikeBrown http…",FALSE,0,NA,2015-04-10 01:29:39,FALSE,NA,"586340231043010560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","prettyjaz4",1524,TRUE,FALSE,NA,NA
"1528","RT @Lilly_Works: Witness Feidin Santanta meets #WalterScott's family during emotional reunion http://t.co/P8LgtRYsic via @blackvoices http:…",FALSE,0,NA,2015-04-10 01:29:39,FALSE,NA,"586340230749257728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Chocolategirl08",168,TRUE,FALSE,NA,NA
"1529","RT @Bipartisanism: REMINDER:
#WalterScott http://t.co/QkRpB6PbZM",FALSE,0,NA,2015-04-10 01:29:37,FALSE,NA,"586340223061258240",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dime_piecee",92,TRUE,FALSE,NA,NA
"1530","RT @Delo_Taylor: ""He charged at me.""

""He reached into his waistband.""

""He went for my gun.""

""I feared for my life.""

#WalterScott http:/…",FALSE,0,NA,2015-04-10 01:29:37,FALSE,NA,"586340222314643457",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","amirawashere",3897,TRUE,FALSE,NA,NA
"1531","#WalterScott’s murder is unacceptable. It’s time to get rid of us vs. them in American #policing. #WalterScott http://t.co/YvpNKsgmSC",FALSE,0,NA,2015-04-10 01:29:34,FALSE,NA,"586340209815502848",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","simba82047",0,FALSE,FALSE,NA,NA
"1532","RT @Delo_Taylor: ""He charged at me.""

""He reached into his waistband.""

""He went for my gun.""

""I feared for my life.""

#WalterScott http:/…",FALSE,0,NA,2015-04-10 01:29:33,FALSE,NA,"586340207395348480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","torirayelg",3897,TRUE,FALSE,NA,NA
"1533","RT @trymainelee: ""We just want people to know we are here... They got us trapped... We just want to live"" - man in tears #WalterScott http:…",FALSE,0,NA,2015-04-10 01:29:33,FALSE,NA,"586340205533224961",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stillshoutin",221,TRUE,FALSE,NA,NA
"1534","RT @DavidRomeiPHD: #Santana witnessed the terrible murder of #WalterScott, he should have access to counseling.  http://t.co/nb6o5RsRES htt…",FALSE,0,NA,2015-04-10 01:29:32,FALSE,NA,"586340201791905792",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","sistermoon50",73,TRUE,FALSE,NA,NA
"1535","RT @ZinnEdProject: Before video, media ""reported"" police version of #WalterScott murder as if independent journalism: http://t.co/9bbbyGCeu…",FALSE,0,NA,2015-04-10 01:29:31,FALSE,NA,"586340199556194304",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","shoutabyss",4,TRUE,FALSE,NA,NA
"1536","RT @blackvoices: #WalterScott relatives reflect on memories of the 'family man'  http://t.co/REFUp9Uz4Z http://t.co/NhyUsTNFIU",FALSE,0,NA,2015-04-10 01:29:31,FALSE,NA,"586340197933195264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Leaders2Legends",40,TRUE,FALSE,NA,NA
"1537","RT @AC360: I say to them what they did was an abuse, i witnessed everything &amp; I have it recorded-#FeidinSantana on #WalterScott http://t.co…",FALSE,0,NA,2015-04-10 01:29:30,FALSE,NA,"586340194976014336",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mon2samson",42,TRUE,FALSE,NA,NA
"1538","RT @AnonLove253FTP: The similarities in these pics make me sick.They show no remorse.They don't try 2 save them. #WalterScott #MikeBrown ht…",FALSE,0,NA,2015-04-10 01:29:30,FALSE,NA,"586340194615304192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","amirawashere",2704,TRUE,FALSE,NA,NA
"1539","That man is dead and never coming back.#WalterScott",FALSE,0,NA,2015-04-10 01:29:30,FALSE,NA,"586340193403277312",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","YagirlSlimShady",0,FALSE,FALSE,NA,NA
"1540","RT @Ziggy_Daddy: If armed white cops feel threatened by unarmed black men, imagine how unarmed black men feel about armed white cops. #Walt…",FALSE,0,NA,2015-04-10 01:29:30,FALSE,NA,"586340192904204288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","basquiatxdreams",4432,TRUE,FALSE,NA,NA
"1541","No one is asking why the #WalterScott video was turned over to the #NYTimes instead o/t #Charleston local media. #cnn #msnbc",FALSE,0,NA,2015-04-10 01:29:29,FALSE,NA,"586340190261620736",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","aafsec",0,FALSE,FALSE,NA,NA
"1542","Witness #FeidinSantanta has emotional meeting with #WalterScott 's family http://t.co/kewCkNtzWM http://t.co/IH27M2IjJ0 #ProsecuteKillerCops",FALSE,0,NA,2015-04-10 01:29:29,FALSE,NA,"586340188491681792",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BlackNAmeriKKKa",1,FALSE,FALSE,NA,NA
"1543","RT @YourAnonGlobal: DETAILS: Video begins with police officer pulling over #WalterScott for busted tail light http://t.co/j4o5FDwjq5 http:/…",FALSE,0,NA,2015-04-10 01:29:27,FALSE,NA,"586340181269032960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TrentSabastian",20,TRUE,FALSE,NA,NA
"1544","RT @nat3sand3rs: here we go again with the media putting a dead black man on trial for their own death #WalterScott",FALSE,0,NA,2015-04-10 01:29:27,FALSE,NA,"586340179985694720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PWM62",28,TRUE,FALSE,NA,NA
"1545","This article makes a powerful point. #walterscott http://t.co/viapKkz0aT",FALSE,0,NA,2015-04-10 01:29:27,FALSE,NA,"586340179855552512",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","HurleyTravis",0,FALSE,FALSE,NA,NA
